lat,long,pcds,ctry,ru11ind,pcode,urban
51.481297,-3.17264,CF10 2DY,W92000004,C1,CF102DY,1
51.759203,-3.286107,NP22 5LS,W92000004,D1,NP225LS,0
52.654784,-4.104051,LL37 2QJ,W92000004,F2,LL372QJ,0
51.767433,-3.765834,SA9 1BG,W92000004,C1,SA91BG,1
51.723463,-3.249317,NP24 6EZ,W92000004,D1,NP246EZ,0
53.319082,-3.484354,LL19 0BN,W92000004,C1,LL190BN,1
51.523176,-3.393361,CF72 9TY,W92000004,C1,CF729TY,1
51.739223,-4.865963,SA68 0PX,W92000004,F1,SA680PX,0
51.795039,-2.782957,NP5 4DL,W92000004,F1,NP54DL,0
51.477449,-3.136053,CF1 5WN,W92000004,C1,CF15WN,1
51.523224,-3.189818,CF14 5GL,W92000004,C1,CF145GL,1
52.843658,-4.116323,LL46 2RF,W92000004,E2,LL462RF,0
51.801697,-3.718599,SA9 1XF,W92000004,E1,SA91XF,0
51.760028,-3.519792,CF44 0SJ,W92000004,E1,CF440SJ,0
52.598643,-3.830194,SY20 8UJ,W92000004,E2,SY208UJ,0
53.244406,-3.13031,CH6 5JT,W92000004,C1,CH65JT,1
51.488096,-3.150721,CF2 1RD,W92000004,C1,CF21RD,1
52.244847,-4.261626,SA46 0BH,W92000004,D2,SA460BH,0
51.758678,-3.157588,NP3 3DU,W92000004,C1,NP33DU,1
51.531576,-3.200502,CF14 5BL,W92000004,C1,CF145BL,1
51.679301,-4.736978,SA70 8YF,W92000004,E2,SA708YF,0
51.647984,-3.923586,SA1 9LE,W92000004,C1,SA19LE,1
51.478427,-3.251076,CF5 4LG,W92000004,C1,CF54LG,1
51.522153,-3.194273,CF14 7WY,W92000004,C1,CF147WY,1
51.522153,-3.194273,CF14 8GQ,W92000004,C1,CF148GQ,1
51.939737,-3.56428,LD3 8SD,W92000004,F2,LD38SD,0
53.293517,-4.558909,LL65 3BS,W92000004,D2,LL653BS,0
51.508198,-3.413409,CF72 9XD,W92000004,D1,CF729XD,0
53.14329,-3.319084,LL15 1TR,W92000004,F1,LL151TR,0
51.608571,-3.348072,CF37 2EL,W92000004,C1,CF372EL,1
52.659341,-3.145848,SY21 7NX,W92000004,D2,SY217NX,0
53.27385,-3.221816,CH8 7TE,W92000004,C1,CH87TE,1
53.196878,-2.99947,CH5 2PU,W92000004,C1,CH52PU,1
51.724836,-3.356553,CF48 4BW,W92000004,C1,CF484BW,1
51.761681,-4.634727,SA67 8QD,W92000004,F2,SA678QD,0
53.289063,-3.640298,LL22 8EN,W92000004,D1,LL228EN,0
51.618932,-3.94144,SA1 3LY,W92000004,C1,SA13LY,1
51.630718,-3.187399,NP11 7LE,W92000004,E1,NP117LE,0
51.492027,-3.225117,CF5 2XY,W92000004,C1,CF52XY,1
52.655838,-3.704604,SY20 9NZ,W92000004,F2,SY209NZ,0
51.659081,-3.170025,NP12 2AW,W92000004,C1,NP122AW,1
51.713682,-5.035192,SA73 9AE,W92000004,C1,SA739AE,1
52.517489,-3.428784,SY17 5EY,W92000004,E2,SY175EY,0
51.593328,-3.327742,CF37 1RW,W92000004,C1,CF371RW,1
52.258199,-4.014581,SY23 4TS,W92000004,F2,SY234TS,0
51.803351,-3.92915,SA18 1JF,W92000004,D1,SA181JF,0
51.601289,-3.268991,CF83 4EY,W92000004,D1,CF834EY,0
51.592006,-2.997438,NPT 5JE,W92000004,C1,NPT5JE,1
53.272678,-3.221288,CH8 7FD,W92000004,C1,CH87FD,1
53.277069,-3.212113,CH8 7BQ,W92000004,C1,CH87BQ,1
51.614549,-3.935706,SA1 1UA,W92000004,C1,SA11UA,1
51.547739,-3.339794,CF38 1BL,W92000004,C1,CF381BL,1
51.710574,-4.949277,SA73 1TH,W92000004,D1,SA731TH,0
51.821701,-3.019567,NP7 0ZR,W92000004,C1,NP70ZR,1
51.486084,-3.172274,CF2 3TJ,W92000004,C1,CF23TJ,1
51.610082,-2.997084,NP20 6YD,W92000004,C1,NP206YD,1
51.58545,-4.013674,SA3 5PD,W92000004,C1,SA35PD,1
52.023161,-4.216913,SA39 9BG,W92000004,F2,SA399BG,0
52.585161,-4.098116,LL36 0AW,W92000004,D2,LL360AW,0
51.643009,-3.244777,CF8 7BR,W92000004,C1,CF87BR,1
51.554173,-3.02928,NP10 8UJ,W92000004,C1,NP108UJ,1
53.182296,-3.477652,LL16 5RR,W92000004,E1,LL165RR,0
53.082644,-3.055688,LL11 5DW,W92000004,C1,LL115DW,1
51.775758,-3.158025,NP3 4WF,W92000004,C1,NP34WF,1
53.062176,-3.077363,LL11 3RH,W92000004,D1,LL113RH,0
52.99108,-3.930081,LL41 3LQ,W92000004,D2,LL413LQ,0
51.631508,-4.129883,SA4 3SP,W92000004,E1,SA43SP,0
51.591981,-2.760694,NP6 4EG,W92000004,C1,NP64EG,1
51.67393,-4.92941,SA71 4LT,W92000004,D1,SA714LT,0
51.693568,-4.821151,SA70 8TE,W92000004,E1,SA708TE,0
53.151181,-3.041175,CH4 0LT,W92000004,D1,CH40LT,0
51.540487,-3.375764,CF72 8BT,W92000004,C1,CF728BT,1
53.233445,-4.124958,LL57 2SS,W92000004,C1,LL572SS,1
53.293363,-3.716773,LL29 8HF,W92000004,C1,LL298HF,1
51.504665,-3.570254,CF31 9LL,W92000004,C1,CF319LL,1
53.335426,-3.420072,LL19 7ZE,W92000004,C1,LL197ZE,1
51.513682,-3.129922,CF3 4HZ,W92000004,C1,CF34HZ,1
53.328491,-3.844084,LL30 2JT,W92000004,C1,LL302JT,1
51.526443,-3.507472,CF35 6YB,W92000004,D1,CF356YB,0
51.57864,-3.298407,CF37 5BD,W92000004,C1,CF375BD,1
52.112516,-4.531877,SA43 2BB,W92000004,F2,SA432BB,0
51.668932,-4.150323,SA15 2BR,W92000004,C1,SA152BR,1
53.057219,-3.025151,LL11 6DP,W92000004,C1,LL116DP,1
51.769471,-3.20737,NP23 6BT,W92000004,F1,NP236BT,0
51.520575,-3.185021,CF14 5LP,W92000004,C1,CF145LP,1
51.665165,-4.047676,SA4 2RE,W92000004,C1,SA42RE,1
51.787634,-4.034646,SA18 3BJ,W92000004,C1,SA183BJ,1
51.796375,-3.816621,SA9 2FB,W92000004,D1,SA92FB,0
51.735085,-3.462389,CF44 0UT,W92000004,C1,CF440UT,1
51.463596,-3.173137,CF1 6HR,W92000004,C1,CF16HR,1
53.197919,-3.126826,CH7 6AB,W92000004,F1,CH76AB,0
51.666999,-4.037853,SA4 4EG,W92000004,C1,SA44EG,1
51.651914,-3.195122,NP12 2NW,W92000004,C1,NP122NW,1
51.571582,-2.96669,NPT 0PW,W92000004,C1,NPT0PW,1
51.677331,-4.912009,SA71 4QU,W92000004,D1,SA714QU,0
52.414208,-4.087313,SY23 1DT,W92000004,C2,SY231DT,1
51.520927,-3.266568,CF15 8WZ,W92000004,C1,CF158WZ,1
51.690945,-4.165517,SA15 4HF,W92000004,C1,SA154HF,1
51.485829,-3.175306,CF10 3SE,W92000004,C1,CF103SE,1
51.653158,-3.020405,NP44 1XA,W92000004,C1,NP441XA,1
51.643908,-3.435432,CF43 3AT,W92000004,C1,CF433AT,1
51.49867,-3.172597,CF2 5ET,W92000004,C1,CF25ET,1
51.845369,-4.325879,SA31 3NS,W92000004,C2,SA313NS,1
53.142266,-4.266076,LL55 1BS,W92000004,D1,LL551BS,0
51.725313,-2.719496,NP5 4QF,W92000004,E1,NP54QF,0
51.470672,-3.184836,CF1 7JU,W92000004,C1,CF17JU,1
52.139042,-4.166559,SA48 7ND,W92000004,E2,SA487ND,0
51.752907,-3.36981,CF47 0EN,W92000004,C1,CF470EN,1
51.521043,-3.389015,CF7 9EN,W92000004,C1,CF79EN,1
51.862415,-4.306904,SA31 1DU,W92000004,C2,SA311DU,1
51.679828,-3.219217,NP2 1TJ,W92000004,C1,NP21TJ,1
51.594222,-2.946959,NP9 9EZ,W92000004,C1,NP99EZ,1
51.617701,-3.138108,NP1 7YB,W92000004,C1,NP17YB,1
51.709402,-3.228696,NP2 6JS,W92000004,D1,NP26JS,0
51.700413,-4.248282,SA16 0BZ,W92000004,F1,SA160BZ,0
53.226488,-4.485807,LL63 5SP,W92000004,E2,LL635SP,0
51.76072,-3.407198,CF48 2NH,W92000004,C1,CF482NH,1
51.599973,-3.202638,NP1 8ET,W92000004,C1,NP18ET,1
53.307818,-3.742179,LL28 4RU,W92000004,C1,LL284RU,1
51.541492,-3.581342,CF32 9SS,W92000004,C1,CF329SS,1
51.412132,-3.270834,CF6 7DE,W92000004,C1,CF67DE,1
51.717651,-3.123245,NP3 2LY,W92000004,C1,NP32LY,1
53.288016,-3.803093,LL31 9ZF,W92000004,C1,LL319ZF,1
51.583352,-2.956836,NP9 9AP,W92000004,C1,NP99AP,1
51.641629,-2.678993,NP16 5LW,W92000004,C1,NP165LW,1
51.659748,-2.700314,NP16 6EQ,W92000004,E1,NP166EQ,0
51.572629,-3.585568,CF32 8RQ,W92000004,D1,CF328RQ,0
53.176193,-2.923042,CH4 8QS,W92000004,C1,CH48QS,1
52.780453,-3.088849,SY22 6EN,W92000004,E1,SY226EN,0
52.152025,-3.516124,LD4 4BG,W92000004,E2,LD44BG,0
51.574602,-3.20927,CF83 1PS,W92000004,C1,CF831PS,1
51.896897,-3.253521,LD3 7HQ,W92000004,E1,LD37HQ,0
51.663888,-4.729541,SA70 7RJ,W92000004,E2,SA707RJ,0
51.52349,-3.117019,CF3 9TP,W92000004,C1,CF39TP,1
53.09877,-3.01549,LL12 0PQ,W92000004,D1,LL120PQ,0
52.896744,-4.579457,LL53 8ST,W92000004,F2,LL538ST,0
51.655962,-3.178966,NP12 2AQ,W92000004,C1,NP122AQ,1
52.284468,-3.861492,SY25 6AZ,W92000004,E2,SY256AZ,0
51.664861,-3.194393,NP12 0YB,W92000004,C1,NP120YB,1
51.578896,-3.060997,NP10 8LW,W92000004,C1,NP108LW,1
51.616092,-3.019631,NP9 6NX,W92000004,C1,NP96NX,1
53.147472,-4.125719,LL55 3HY,W92000004,D1,LL553HY,0
52.520049,-3.315027,SY16 2NJ,W92000004,C2,SY162NJ,1
53.039881,-2.990897,LL13 7AW,W92000004,C1,LL137AW,1
52.676175,-3.828227,SY20 9SB,W92000004,E2,SY209SB,0
51.661189,-3.842004,SA10 6ER,W92000004,C1,SA106ER,1
51.743427,-3.373546,CF47 0RY,W92000004,C1,CF470RY,1
51.490779,-3.152229,CF5 4YF,W92000004,C1,CF54YF,1
51.775199,-4.464378,SA33 4QJ,W92000004,E2,SA334QJ,0
53.089637,-2.962505,LL12 8PD,W92000004,D1,LL128PD,0
51.403427,-3.271728,CF63 4ZA,W92000004,C1,CF634ZA,1
53.107277,-2.943076,LL12 0HX,W92000004,D1,LL120HX,0
53.253767,-4.308428,LL77 7AA,W92000004,D2,LL777AA,0
52.860191,-4.111408,LL46 2GU,W92000004,D2,LL462GU,0
51.703337,-4.133451,SA14 8EW,W92000004,C1,SA148EW,1
52.925581,-4.085534,LL48 6HH,W92000004,D2,LL486HH,0
51.687922,-3.231181,CF8 8NW,W92000004,C1,CF88NW,1
53.20335,-3.079179,CH5 4GL,W92000004,C1,CH54GL,1
51.647959,-3.924033,SA2 7WB,W92000004,C1,SA27WB,1
51.450225,-3.188236,CF11 0SG,W92000004,C1,CF110SG,1
51.603,-2.973133,NPT 7NL,W92000004,C1,NPT7NL,1
51.680653,-4.166733,SA14 9YQ,W92000004,C1,SA149YQ,1
51.580331,-3.203043,CF8 1QH,W92000004,C1,CF81QH,1
52.076943,-3.185504,HR3 5JS,W92000004,F2,HR35JS,0
51.486983,-3.172297,CF2 3AL,W92000004,C1,CF23AL,1
53.267353,-4.271384,LL77 7TF,W92000004,E1,LL777TF,0
51.392427,-3.271926,CF62 5UD,W92000004,C1,CF625UD,1
52.982879,-3.007988,LL14 6HN,W92000004,F1,LL146HN,0
51.660204,-3.862857,SA10 6SG,W92000004,C1,SA106SG,1
51.680372,-4.121095,SA14 9DW,W92000004,C1,SA149DW,1
51.57113,-3.020068,NPT 3LJ,W92000004,C1,NPT3LJ,1
51.785302,-3.240442,NP22 4PP,W92000004,C1,NP224PP,1
51.666071,-3.872757,SA7 9PL,W92000004,C1,SA79PL,1
51.78631,-3.229234,NP3 6YZ,W92000004,C1,NP36YZ,1
51.709055,-3.342519,CF48 4LS,W92000004,C1,CF484LS,1
51.597509,-2.984565,NPT 7DS,W92000004,C1,NPT7DS,1
51.675591,-4.149597,SA15 1PT,W92000004,C1,SA151PT,1
51.817098,-3.677227,SA9 1GA,W92000004,E1,SA91GA,0
51.528689,-3.400966,CF72 9EX,W92000004,C1,CF729EX,1
51.6454,-3.060757,NP4 4JQ,W92000004,C1,NP44JQ,1
51.751741,-3.221153,NP2 4DB,W92000004,C1,NP24DB,1
52.935458,-4.558469,LL53 6DA,W92000004,E2,LL536DA,0
51.671547,-3.823681,SA10 7RB,W92000004,C1,SA107RB,1
51.506439,-3.223616,CF14 2YG,W92000004,C1,CF142YG,1
51.99494,-3.792369,SA20 0DB,W92000004,D2,SA200DB,0
51.64164,-3.031722,NP44 7HJ,W92000004,C1,NP447HJ,1
52.565703,-3.198997,SY15 6JU,W92000004,F2,SY156JU,0
51.801502,-4.972126,SA61 1SP,W92000004,C1,SA611SP,1
51.490987,-3.227452,CF5 2HH,W92000004,C1,CF52HH,1
51.590679,-3.046489,NP1 0YF,W92000004,C1,NP10YF,1
51.479734,-3.177871,CF1 2DQ,W92000004,C1,CF12DQ,1
53.319056,-3.782332,LL30 3BP,W92000004,C1,LL303BP,1
52.722227,-4.054299,LL42 1DL,W92000004,D2,LL421DL,0
51.69637,-4.954026,SA72 6TD,W92000004,D1,SA726TD,0
52.752114,-4.007605,LL42 1DZ,W92000004,F2,LL421DZ,0
51.766151,-3.717032,SA10 9ED,W92000004,D1,SA109ED,0
51.411131,-3.48228,CF6 9SW,W92000004,C1,CF69SW,1
51.408102,-3.469342,CF6 9UB,W92000004,C1,CF69UB,1
51.46136,-3.630753,CF32 0PZ,W92000004,E1,CF320PZ,0
51.598194,-3.543735,CF32 7DH,W92000004,D1,CF327DH,0
51.580032,-3.03037,NPT 3RF,W92000004,C1,NPT3RF,1
51.71487,-3.347497,CF48 4JA,W92000004,C1,CF484JA,1
51.612576,-3.093584,NP11 6HX,W92000004,C1,NP116HX,1
53.249195,-3.970732,LL33 0SN,W92000004,D1,LL330SN,0
51.568572,-3.312707,CF38 1PP,W92000004,C1,CF381PP,1
51.407068,-3.267617,CF62 8SZ,W92000004,C1,CF628SZ,1
51.505429,-3.222984,CF14 2LQ,W92000004,C1,CF142LQ,1
51.722212,-5.138684,SA62 3TP,W92000004,E2,SA623TP,0
51.693435,-4.230418,SA16 0RW,W92000004,D1,SA160RW,0
51.59337,-2.941167,NPT 9FD,W92000004,C1,NPT9FD,1
51.588001,-2.760185,NP26 9BJ,W92000004,C1,NP269BJ,1
51.596,-3.348913,CF37 5WQ,W92000004,C1,CF375WQ,1
53.030978,-3.022127,LL14 4BX,W92000004,C1,LL144BX,1
53.288209,-3.213689,CH8 7JX,W92000004,C1,CH87JX,1
51.64284,-3.036288,NP44 7JA,W92000004,C1,NP447JA,1
51.531152,-3.066748,CF3 8UD,W92000004,D1,CF38UD,0
51.601935,-3.653936,CF34 9YB,W92000004,C1,CF349YB,1
52.351586,-3.495386,LD6 5LJ,W92000004,F2,LD65LJ,0
53.321239,-3.787227,LL30 3AU,W92000004,C1,LL303AU,1
51.59073,-2.933895,NP9 9LZ,W92000004,C1,NP99LZ,1
51.660953,-3.030759,NP4 1QR,W92000004,C1,NP41QR,1
51.718443,-3.2334,NP24 6NW,W92000004,D1,NP246NW,0
51.786644,-3.168293,NP23 4NS,W92000004,C1,NP234NS,1
51.491937,-3.157026,CF24 3SG,W92000004,C1,CF243SG,1
51.604662,-3.097849,NP11 6AW,W92000004,C1,NP116AW,1
52.158034,-4.463271,SA44 6RJ,W92000004,E2,SA446RJ,0
52.527112,-3.019069,SY15 6EB,W92000004,F2,SY156EB,0
52.632859,-4.096629,LL36 9NB,W92000004,F2,LL369NB,0
51.946344,-3.388079,LD3 7BP,W92000004,D1,LD37BP,0
52.448686,-3.539552,SY18 6BL,W92000004,D2,SY186BL,0
51.587499,-2.998783,NP9 4AH,W92000004,C1,NP94AH,1
51.538984,-3.273125,CF4 8HG,W92000004,C1,CF48HG,1
51.684797,-2.905598,NP15 1PL,W92000004,F1,NP151PL,0
53.138249,-3.798368,LL26 0LD,W92000004,D2,LL260LD,0
51.544715,-3.701874,SA13 2TQ,W92000004,E1,SA132TQ,0
51.39969,-3.282895,CF6 8AR,W92000004,C1,CF68AR,1
51.537004,-3.1973,CF14 9AT,W92000004,C1,CF149AT,1
51.623482,-3.746268,SA12 9EY,W92000004,F1,SA129EY,0
51.713674,-3.692809,SA11 4BU,W92000004,D1,SA114BU,0
51.767378,-3.075671,NP4 9AY,W92000004,D1,NP49AY,0
51.587729,-2.971363,NPT 8NX,W92000004,C1,NPT8NX,1
51.542093,-3.182307,CF14 0RT,W92000004,C1,CF140RT,1
51.591581,-2.715725,NP26 5UJ,W92000004,C1,NP265UJ,1
53.319082,-3.484354,LL18 9EU,W92000004,C1,LL189EU,1
53.094404,-3.830101,LL24 0DB,W92000004,E2,LL240DB,0
51.802049,-3.225412,NP3 5XL,W92000004,C1,NP35XL,1
52.944505,-2.735562,SY13 3PA,W92000004,F1,SY133PA,0
51.751488,-3.36813,CF47 0HS,W92000004,C1,CF470HS,1
53.162898,-3.134927,CH7 1HF,W92000004,C1,CH71HF,1
51.654642,-3.020366,NP44 1XN,W92000004,C1,NP441XN,1
52.412785,-4.086937,SY23 1JJ,W92000004,C2,SY231JJ,1
52.912921,-4.166922,LL49 9YS,W92000004,E2,LL499YS,0
51.428884,-3.178807,CF6 2JH,W92000004,C1,CF62JH,1
51.586612,-2.99732,NPT 1JP,W92000004,C1,NPT1JP,1
52.240762,-3.373362,LD1 5HT,W92000004,D2,LD15HT,0
51.516936,-3.205911,CF14 1UJ,W92000004,C1,CF141UJ,1
53.034375,-3.022207,LL14 4EZ,W92000004,C1,LL144EZ,1
51.500314,-3.584961,CF31 3PP,W92000004,C1,CF313PP,1
53.000869,-3.079471,LL14 2RH,W92000004,C1,LL142RH,1
51.489446,-3.170631,CF24 3DG,W92000004,C1,CF243DG,1
53.178614,-3.230852,CH7 5NF,W92000004,E1,CH75NF,0
51.74127,-3.366908,CF47 0TE,W92000004,C1,CF470TE,1
51.526911,-3.198549,CF4 5YF,W92000004,C1,CF45YF,1
51.723305,-4.236783,SA17 4AY,W92000004,F1,SA174AY,0
51.510891,-3.118151,CF3 8QB,W92000004,C1,CF38QB,1
52.261585,-3.333388,LD1 5TT,W92000004,F2,LD15TT,0
51.83198,-4.354726,SA33 5BL,W92000004,E1,SA335BL,0
51.677487,-3.184442,NP2 0ED,W92000004,C1,NP20ED,1
53.150354,-3.828812,LL27 0NZ,W92000004,E2,LL270NZ,0
51.418714,-3.255859,CF63 1SD,W92000004,C1,CF631SD,1
51.742475,-2.994652,NP4 8SJ,W92000004,F1,NP48SJ,0
51.949736,-3.633746,LD3 8UH,W92000004,E2,LD38UH,0
51.476022,-3.189295,CF1 8RE,W92000004,C1,CF18RE,1
52.981303,-3.378133,LL21 0AD,W92000004,E2,LL210AD,0
51.666015,-3.151783,NP11 4ND,W92000004,C1,NP114ND,1
51.638321,-2.681993,NP6 5PZ,W92000004,C1,NP65PZ,1
51.6454,-3.060757,NP4 4RU,W92000004,C1,NP44RU,1
51.558083,-3.56276,CF35 6DN,W92000004,F1,CF356DN,0
51.75631,-3.592082,SA11 5NW,W92000004,E1,SA115NW,0
51.785309,-3.269321,NP2 3AY,W92000004,C1,NP23AY,1
51.667474,-3.944628,SA6 7LX,W92000004,C1,SA67LX,1
51.65927,-3.16004,NP11 4HZ,W92000004,C1,NP114HZ,1
51.630441,-2.670085,NP16 5QT,W92000004,C1,NP165QT,1
51.485228,-3.167931,CF2 3AD,W92000004,C1,CF23AD,1
51.483502,-3.160686,CF2 1JL,W92000004,C1,CF21JL,1
51.505737,-3.222776,CF4 2YN,W92000004,C1,CF42YN,1
51.570432,-2.945937,NP19 4SP,W92000004,C1,NP194SP,1
53.306315,-4.62652,LL65 2HF,W92000004,C2,LL652HF,1
51.591448,-2.98901,NP19 8AL,W92000004,C1,NP198AL,1
53.071623,-4.261901,LL54 7SW,W92000004,E2,LL547SW,0
51.527534,-3.19659,CF4 5PH,W92000004,C1,CF45PH,1
51.809882,-2.709529,NP25 3AD,W92000004,C1,NP253AD,1
51.482488,-3.172181,CF1 4QA,W92000004,C1,CF14QA,1
51.494735,-3.170407,CF24 4TE,W92000004,C1,CF244TE,1
53.320876,-3.769946,LL30 3RS,W92000004,C1,LL303RS,1
52.661947,-3.153383,SY21 7LD,W92000004,D2,SY217LD,0
51.551235,-3.35154,CF38 2LG,W92000004,C1,CF382LG,1
52.940768,-3.05799,LL14 5HN,W92000004,D1,LL145HN,0
51.641909,-2.683492,NP6 5SP,W92000004,C1,NP65SP,1
51.673032,-4.045688,SA4 2FS,W92000004,C1,SA42FS,1
51.751766,-3.373643,CF47 0HJ,W92000004,C1,CF470HJ,1
53.090362,-3.027372,LL12 9US,W92000004,E1,LL129US,0
51.465745,-3.193634,CF11 1BL,W92000004,C1,CF111BL,1
51.518769,-3.702117,CF33 4AD,W92000004,C1,CF334AD,1
53.094038,-3.046022,LL11 5HD,W92000004,E1,LL115HD,0
51.415847,-3.41585,CF62 4LA,W92000004,C1,CF624LA,1
51.622671,-3.454971,CF40 1QG,W92000004,C1,CF401QG,1
51.748653,-2.725661,NP5 4PD,W92000004,E1,NP54PD,0
51.407064,-3.258027,CF63 3NU,W92000004,C1,CF633NU,1
51.58387,-2.970386,NP19 0EU,W92000004,C1,NP190EU,1
53.313417,-4.532265,LL65 4YS,W92000004,E1,LL654YS,0
51.778753,-3.217533,NP3 6PX,W92000004,C1,NP36PX,1
53.266206,-3.173917,CH6 6EN,W92000004,C1,CH66EN,1
51.817101,-4.009102,SA18 3YT,W92000004,D1,SA183YT,0
53.312685,-3.465159,LL18 4LN,W92000004,C1,LL184LN,1
51.559285,-3.330082,CF38 2EE,W92000004,C1,CF382EE,1
53.322344,-3.458989,LL18 4JJ,W92000004,C1,LL184JJ,1
51.686413,-4.75244,SA70 8RB,W92000004,E2,SA708RB,0
52.00681,-4.603061,SA37 0JR,W92000004,F2,SA370JR,0
51.604293,-3.420348,CF39 9EN,W92000004,C1,CF399EN,1
52.514028,-4.046914,SY24 5LA,W92000004,E2,SY245LA,0
51.45606,-3.463426,CF71 7JF,W92000004,F1,CF717JF,0
51.658149,-3.84775,SA10 6YH,W92000004,C1,SA106YH,1
53.319764,-3.819986,LL30 1RT,W92000004,C1,LL301RT,1
51.587592,-2.955387,NP19 9QF,W92000004,C1,NP199QF,1
51.66102,-3.192774,NP12 2BN,W92000004,C1,NP122BN,1
51.491076,-3.422429,CF7 7TQ,W92000004,E1,CF77TQ,0
51.934131,-3.96833,SA19 7DB,W92000004,F2,SA197DB,0
53.193339,-3.627913,LL22 8TB,W92000004,E1,LL228TB,0
51.681972,-4.149321,SA15 1NL,W92000004,C1,SA151NL,1
51.580678,-2.983572,NP20 2HG,W92000004,C1,NP202HG,1
51.775543,-3.160629,NP13 3AS,W92000004,C1,NP133AS,1
52.091979,-4.654343,SA43 1AU,W92000004,D2,SA431AU,0
53.293959,-3.817267,LL31 9AQ,W92000004,C1,LL319AQ,1
51.767034,-3.289474,NP22 5BP,W92000004,D1,NP225BP,0
51.654249,-3.808342,SA11 1ST,W92000004,C1,SA111ST,1
51.553626,-3.067274,NP1 9UZ,W92000004,F1,NP19UZ,0
51.791552,-2.775922,NP25 4DL,W92000004,F1,NP254DL,0
51.574712,-3.998421,SA3 5XY,W92000004,C1,SA35XY,1
51.434356,-3.184529,CF64 3UD,W92000004,C1,CF643UD,1
51.760462,-3.159083,NP3 3DW,W92000004,C1,NP33DW,1
51.457789,-3.440696,CF7 7DZ,W92000004,D1,CF77DZ,0
51.659832,-3.806077,SA11 1NG,W92000004,C1,SA111NG,1
53.221712,-4.138039,LL59 5ZE,W92000004,C1,LL595ZE,1
51.617537,-2.967955,NP18 3FE,W92000004,D1,NP183FE,0
51.727765,-3.749851,SA10 8RT,W92000004,D1,SA108RT,0
51.670963,-4.705594,SA70 7LY,W92000004,D2,SA707LY,0
52.659296,-3.145817,SY21 0YR,W92000004,D2,SY210YR,0
51.782879,-3.245101,NP22 4QL,W92000004,C1,NP224QL,1
51.667087,-3.145129,NP1 4QQ,W92000004,C1,NP14QQ,1
51.554021,-3.349329,CF38 2SE,W92000004,C1,CF382SE,1
52.616726,-3.856607,SY20 9AY,W92000004,E2,SY209AY,0
52.587314,-4.086216,LL36 9BS,W92000004,D2,LL369BS,0
53.058411,-2.970911,LL12 7TT,W92000004,C1,LL127TT,1
51.666262,-4.016996,SA4 0WT,W92000004,C1,SA40WT,1
51.81753,-2.71399,NP25 3PY,W92000004,C1,NP253PY,1
51.657796,-2.807151,NP16 6RH,W92000004,F1,NP166RH,0
51.615348,-3.956139,SA1 3AT,W92000004,C1,SA13AT,1
51.826556,-4.769022,SA67 8HE,W92000004,F2,SA678HE,0
51.801876,-4.743037,SA67 7DW,W92000004,D2,SA677DW,0
51.590843,-2.997774,NP10 8ZA,W92000004,C1,NP108ZA,1
51.595718,-3.331854,CF37 1NX,W92000004,C1,CF371NX,1
51.6454,-3.060757,NP4 4PS,W92000004,C1,NP44PS,1
51.66552,-4.953376,SA71 5RD,W92000004,E1,SA715RD,0
53.225009,-4.164555,LL59 5AJ,W92000004,D1,LL595AJ,0
51.424098,-3.258509,CF63 1HE,W92000004,C1,CF631HE,1
51.536825,-3.465756,CF7 9QY,W92000004,D1,CF79QY,0
51.660953,-3.030759,NP4 1RJ,W92000004,C1,NP41RJ,1
52.116612,-4.083514,SA48 7EP,W92000004,D2,SA487EP,0
51.748202,-3.382357,CF47 8XD,W92000004,C1,CF478XD,1
51.77645,-3.085569,NP4 9RW,W92000004,D1,NP49RW,0
51.594543,-3.06178,NP10 9EE,W92000004,C1,NP109EE,1
51.60057,-4.270437,SA3 1HQ,W92000004,E1,SA31HQ,0
51.73521,-3.1346,NP13 1YN,W92000004,C1,NP131YN,1
52.101968,-4.01083,SA48 8HJ,W92000004,F2,SA488HJ,0
52.397935,-3.29083,LD1 6YG,W92000004,F2,LD16YG,0
51.687175,-3.013995,NP4 5UQ,W92000004,C1,NP45UQ,1
51.465745,-3.193634,CF10 2ZP,W92000004,C1,CF102ZP,1
51.665683,-3.195702,NP2 1AH,W92000004,C1,NP21AH,1
51.638692,-4.099508,SA4 3LS,W92000004,D1,SA43LS,0
51.772549,-4.023487,SA18 3PE,W92000004,C1,SA183PE,1
51.442833,-3.19272,CF64 2SF,W92000004,C1,CF642SF,1
51.763455,-3.356609,CF48 3RN,W92000004,C1,CF483RN,1
51.590059,-3.014718,NPT 5BS,W92000004,C1,NPT5BS,1
51.659804,-3.884499,SA7 9RY,W92000004,C1,SA79RY,1
51.592354,-3.778971,SA13 9BP,W92000004,C1,SA139BP,1
51.58842,-3.245608,CF83 2BT,W92000004,C1,CF832BT,1
53.267528,-3.91882,LL34 6DE,W92000004,D1,LL346DE,0
51.480161,-3.173807,CF10 2FR,W92000004,C1,CF102FR,1
53.060452,-2.986177,LL12 7YH,W92000004,C1,LL127YH,1
51.647466,-3.006952,NP44 8SL,W92000004,C1,NP448SL,1
51.611698,-3.107629,NP1 6DR,W92000004,C1,NP16DR,1
52.329624,-4.01693,SY23 4SL,W92000004,E2,SY234SL,0
51.637337,-3.909826,SA1 7AZ,W92000004,C1,SA17AZ,1
51.570654,-3.213724,CF8 1HW,W92000004,C1,CF81HW,1
